"","observation_id","observedby_person_id","update_datetime","site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","phenophase_status","intensity_category_id","intensity_value","abundance_value"
"139",3624312,4868,"-9999",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-05-04",124,0,50,"-9999",-9999
"140",3668697,4868,"-9999",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-05-07",127,0,50,"-9999",-9999
"141",3669084,4868,"-9999",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-05-11",131,0,50,"-9999",-9999
"142",3687977,4868,"-9999",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-05-14",134,0,50,"-9999",-9999
"143",3706885,4868,"-9999",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-05-18",138,0,50,"-9999",-9999
"144",3733794,4868,"-9999",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-05-21",141,0,50,"-9999",-9999
"145",3758312,4868,"-9999",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-05-26",146,0,50,"-9999",-9999
"146",3758699,4868,"-9999",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-05-28",148,0,50,"-9999",-9999
"147",3772576,4868,"-9999",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-06-01",152,0,50,"-9999",-9999
"148",3845831,4868,"-9999",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-06-04",155,0,50,"-9999",-9999
"149",3846218,4868,"-9999",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-06-15",166,0,50,"-9999",-9999
"150",3924095,4868,"-9999",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-06-18",169,1,50,"50-74%",-9999
"151",3924482,4868,"-9999",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-06-21",172,1,50,"95% or more",-9999
"152",3924858,4868,"2014-07-22 14:51:00",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-06-25",176,1,50,"95% or more",-9999
"153",3925245,4868,"2014-07-22 14:51:00",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-06-29",180,1,50,"95% or more",-9999
"154",4044620,4868,"2014-07-22 15:25:12",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-07-02",183,1,50,"95% or more",-9999
"155",4045007,4868,"2014-07-22 15:25:12",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-07-07",188,1,50,"95% or more",-9999
"156",4045398,4868,"2014-07-22 15:25:16",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-07-15",196,1,50,"95% or more",-9999
"157",4045814,4868,"2014-07-22 22:28:25",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-07-18",199,1,50,"95% or more",-9999
"158",4047431,4868,"2014-08-18 15:51:10",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-07-20",201,1,50,"95% or more",-9999
"159",4169328,4868,"2014-08-21 18:24:22",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-08-13",225,1,50,"95% or more",-9999
"160",4183981,4868,"2014-08-24 07:20:18",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-08-17",229,1,50,"95% or more",-9999
"161",4188254,4868,"2014-08-25 05:02:48",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-08-20",232,1,50,"95% or more",-9999
"162",4191119,4868,"2014-09-09 17:39:30",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",68376,501,"Open flowers","2014-08-24",236,1,50,"95% or more",-9999
"163",6212837,26484,"-9999",17069,30.468864,-90.182861,5,"LA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",65096,501,"Open flowers","2015-08-26",238,1,50,"-9999",-9999
"164",6212844,26484,"-9999",17069,30.468864,-90.182861,5,"LA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",65157,501,"Open flowers","2015-08-26",238,1,50,"-9999",-9999
"165",6212851,26484,"-9999",17069,30.468864,-90.182861,5,"LA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",65158,501,"Open flowers","2015-08-26",238,1,50,"-9999",-9999
"166",6212858,26484,"-9999",17069,30.468864,-90.182861,5,"LA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",65159,501,"Open flowers","2015-08-26",238,1,50,"-9999",-9999
"167",5482933,4868,"2015-04-19 18:15:09",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-04-15",105,0,50,"-9999",-9999
"168",5483405,4868,"2015-04-26 18:39:13",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-04-19",109,0,50,"-9999",-9999
"169",5534448,4868,"2015-04-26 18:39:14",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-04-22",112,0,50,"-9999",-9999
"170",5534916,4868,"2015-05-02 15:31:33",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-04-26",116,0,50,"-9999",-9999
"171",5584120,4868,"2015-05-03 19:31:05",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-04-29",119,0,50,"-9999",-9999
"172",5593376,4868,"2015-05-14 10:35:21",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-05-03",123,0,50,"-9999",-9999
"173",5659751,4868,"2015-05-14 10:35:23",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-05-06",126,0,50,"-9999",-9999
"174",5660254,4868,"2015-05-29 20:05:53",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-05-10",130,0,50,"-9999",-9999
"175",5761330,4868,"2015-05-29 20:05:55",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-05-13",133,0,50,"-9999",-9999
"176",5761747,4868,"2015-05-30 05:51:21",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-05-17",137,0,50,"-9999",-9999
"177",5762498,4868,"2015-05-30 05:51:24",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-05-20",140,0,50,"-9999",-9999
"178",5762915,4868,"2015-05-30 20:04:53",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-05-24",144,0,50,"-9999",-9999
"179",5766240,4868,"2015-05-31 19:32:31",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-05-27",147,0,50,"-9999",-9999
"180",5775382,4868,"2015-06-03 18:23:17",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-05-31",151,0,50,"-9999",-9999
"181",5790434,4868,"2015-06-08 15:12:23",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-06-03",154,0,50,"-9999",-9999
"182",5817889,4868,"2015-06-10 20:09:50",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-06-07",158,0,50,"-9999",-9999
"183",5832288,4868,"2015-08-02 19:50:06",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-06-10",161,0,50,"-9999",-9999
"184",6102854,4868,"2015-08-09 19:36:55",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-08-02",214,0,50,"-9999",-9999
"185",6139531,4868,"2015-08-24 17:08:11",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-08-05",217,0,50,"-9999",-9999
"186",6139947,4868,"2015-08-24 17:08:11",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-08-09",221,0,50,"-9999",-9999
"187",6152857,4868,"2015-08-24 17:08:13",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-08-12",224,0,50,"-9999",-9999
"188",6203075,4868,"2015-09-13 19:02:38",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-08-16",228,0,50,"-9999",-9999
"189",6203225,4868,"2015-09-13 19:02:38",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-08-19",231,0,50,"-9999",-9999
"190",6313320,4868,"2015-09-23 17:46:51",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-09-09",252,0,50,"-9999",-9999
"191",6313737,4868,"2015-09-23 17:46:51",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-09-13",256,0,50,"-9999",-9999
"192",6376873,4868,"2015-09-27 19:08:15",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-09-16",259,0,50,"-9999",-9999
"193",6377290,4868,"2015-09-27 19:08:15",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-09-20",263,0,50,"-9999",-9999
"194",6403391,4868,"2015-10-05 18:20:23",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-09-23",266,0,50,"-9999",-9999
"195",6403808,4868,"2015-10-05 18:20:23",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-09-27",270,0,50,"-9999",-9999
"196",6450141,4868,"2015-10-13 05:03:06",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-09-30",273,0,50,"-9999",-9999
"197",6450558,4868,"2015-10-13 05:03:06",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-10-04",277,0,50,"-9999",-9999
"198",6494771,4868,"2015-10-18 18:22:23",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-10-07",280,0,50,"-9999",-9999
"199",6495188,4868,"2015-10-18 18:22:23",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-10-11",284,0,50,"-9999",-9999
"200",6528328,4868,"2015-10-21 18:35:09",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-10-14",287,0,50,"-9999",-9999
"201",6528745,4868,"2015-10-21 18:35:09",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-10-18",291,0,50,"-9999",-9999
"202",6551636,4868,"2015-10-25 17:48:00",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-10-21",294,0,50,"-9999",-9999
"203",6581259,4868,"2015-11-04 19:02:47",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-10-25",298,0,50,"-9999",-9999
"204",6661919,4868,"2015-11-04 19:02:49",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-10-28",301,0,50,"-9999",-9999
"205",6662336,4868,"2015-11-04 19:18:47",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-11-01",305,0,50,"-9999",-9999
"206",6662903,4868,"2015-11-15 17:08:00",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-11-04",308,0,50,"-9999",-9999
"207",6731772,4868,"2015-11-15 17:43:03",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-11-08",312,0,50,"-9999",-9999
"208",6732189,4868,"2015-11-15 17:43:03",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-11-11",315,0,50,"-9999",-9999
"209",6732625,4868,"2015-11-19 20:17:57",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-11-15",319,0,50,"-9999",-9999
"210",6757047,4868,"2015-11-29 18:17:20",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-11-18",322,0,50,"-9999",-9999
"211",6793659,4868,"2015-12-03 19:23:16",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-11-29",333,0,50,"-9999",-9999
"212",6823654,4868,"2015-12-06 19:44:46",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-12-02",336,0,50,"-9999",-9999
"213",6830783,4868,"2015-12-13 18:50:31",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-12-06",340,0,50,"-9999",-9999
"214",6852529,4868,"2015-12-13 18:50:34",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-12-09",343,0,50,"-9999",-9999
"215",6853095,4868,"2016-01-03 17:21:00",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-12-13",347,0,50,"-9999",-9999
"216",6909926,4868,"2016-01-03 17:21:02",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-12-16",350,0,50,"-9999",-9999
"217",6910343,4868,"2016-01-03 18:15:00",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-12-19",353,0,50,"-9999",-9999
"218",6911427,4868,"2016-01-10 18:12:08",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2015-12-31",365,0,50,"-9999",-9999
"219",5462911,4868,"2015-04-26 18:07:33",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-04-15",105,0,50,"-9999",-9999
"220",5482428,4868,"2015-04-26 18:07:34",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-04-19",109,0,50,"-9999",-9999
"221",5534117,4868,"2015-04-26 18:07:35",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-04-22",112,0,50,"-9999",-9999
"222",5534224,4868,"2015-05-02 15:18:34",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-04-26",116,0,50,"-9999",-9999
"223",5583997,4868,"2015-05-03 19:15:00",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-04-29",119,0,50,"-9999",-9999
"224",5592800,4868,"2015-05-14 09:51:20",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-05-03",123,0,50,"-9999",-9999
"225",5659352,4868,"2015-05-29 19:25:13",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-05-06",126,0,50,"-9999",-9999
"226",5659489,4868,"2015-05-29 19:25:13",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-05-10",130,0,50,"-9999",-9999
"227",5760741,4868,"2015-05-29 19:33:59",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-05-13",133,0,50,"-9999",-9999
"228",5760878,4868,"2015-05-29 19:33:59",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-05-17",137,0,50,"-9999",-9999
"229",5761070,4868,"2015-05-30 19:52:03",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-05-21",141,0,50,"-9999",-9999
"230",5761207,4868,"2015-05-30 19:52:03",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-05-24",144,0,50,"-9999",-9999
"231",5766111,4868,"2015-05-31 19:10:36",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-05-27",147,0,50,"-9999",-9999
"232",5775246,4868,"2015-06-03 18:07:50",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-05-31",151,1,50,"25-49%",-9999
"233",5790222,4868,"2015-06-08 14:37:51",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-06-03",154,1,50,"50-74%",-9999
"234",5817272,4868,"2015-06-10 19:53:24",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-06-07",158,1,50,"25-49%",-9999
"235",5832151,4868,"2015-08-06 11:57:23",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-06-10",161,1,50,"75-94%",-9999
"236",6123370,4868,"2015-08-14 05:35:37",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-08-05",217,0,50,"-9999",-9999
"237",6152516,4868,"2015-08-14 05:35:38",19661,32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Open flowers","2015-08-09",221,0,50,"-9999",-9999
