"","site_id","site_name","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_category","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","observed_status_conflict_flag","prcp_summer","prcp_fall","prcp_winter","prcp_spring","tmin_summer","tmin_fall","tmin_winter","tmin_spring","tmax_summer","tmax_fall","tmax_winter","tmax_spring"
"70",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,500,"Flowers","Flowers or flower buds",2022,6,12,163,2459743,25,2022,6,15,166,2459746,2,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"71",16267,"Patterson",41.480042,-81.14473,387,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",230311,482,"Leaves","Initial growth (forbs)",2022,8,19,231,2459811,4,2022,8,19,231,2459811,3,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"72",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,500,"Flowers","Flowers or flower buds",2022,8,5,217,2459797,2,2022,8,22,234,2459814,-9999,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"73",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,501,"Flowers","Open flowers",2022,7,20,201,2459781,4,2022,7,20,201,2459781,7,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"74",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,501,"Flowers","Open flowers",2022,8,5,217,2459797,2,2022,8,22,234,2459814,-9999,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"75",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,504,"Fruits","Recent fruit or seed drop",2022,7,20,201,2459781,4,2022,7,20,201,2459781,7,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"76",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,504,"Fruits","Recent fruit or seed drop",2022,8,1,213,2459793,5,2022,8,1,213,2459793,1,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"77",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,504,"Fruits","Recent fruit or seed drop",2022,8,5,217,2459797,2,2022,8,5,217,2459797,10,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"78",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,516,"Fruits","Fruits",2022,6,17,168,2459748,2,2022,6,17,168,2459748,5,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"79",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,516,"Fruits","Fruits",2022,7,27,208,2459788,7,2022,7,27,208,2459788,5,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"80",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,516,"Fruits","Fruits",2022,8,2,214,2459794,1,2022,8,2,214,2459794,1,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"81",16267,"Patterson",41.480042,-81.14473,387,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",230311,482,"Leaves","Initial growth (forbs)",2022,4,14,104,2459684,25,2022,5,18,138,2459718,25,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"82",16267,"Patterson",41.480042,-81.14473,387,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",230311,482,"Leaves","Initial growth (forbs)",2022,6,17,168,2459748,2,2022,6,17,168,2459748,5,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"83",16267,"Patterson",41.480042,-81.14473,387,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",230311,482,"Leaves","Initial growth (forbs)",2022,6,24,175,2459755,2,2022,7,20,201,2459781,13,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"84",16267,"Patterson",41.480042,-81.14473,387,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",230328,482,"Leaves","Initial growth (forbs)",2022,8,19,231,2459811,4,2022,8,19,231,2459811,3,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"85",16267,"Patterson",41.480042,-81.14473,387,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",230328,488,"Leaves","Leaves (forbs)",2022,4,14,104,2459684,25,2022,4,20,110,2459690,14,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"86",16267,"Patterson",41.480042,-81.14473,387,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",230328,488,"Leaves","Leaves (forbs)",2022,6,12,163,2459743,25,2022,8,22,234,2459814,-9999,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"87",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,371,"Leaves","Breaking leaf buds",2022,8,22,234,2459814,3,2022,8,22,234,2459814,-9999,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"88",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,390,"Fruits","Ripe fruits",2022,6,17,168,2459748,2,2022,6,17,168,2459748,5,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"89",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,390,"Fruits","Ripe fruits",2022,7,27,208,2459788,7,2022,7,27,208,2459788,5,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"90",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,390,"Fruits","Ripe fruits",2022,8,5,217,2459797,2,2022,8,5,217,2459797,10,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"91",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,467,"Leaves","Increasing leaf size",2022,6,12,163,2459743,25,2022,6,15,166,2459746,2,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"92",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,467,"Leaves","Increasing leaf size",2022,6,22,173,2459753,5,2022,7,16,197,2459777,4,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"93",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,467,"Leaves","Increasing leaf size",2022,8,1,213,2459793,5,2022,8,1,213,2459793,1,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"94",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",230304,467,"Leaves","Increasing leaf size",2022,8,3,215,2459795,1,2022,8,15,227,2459807,4,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"95",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231683,467,"Leaves","Increasing leaf size",2022,6,22,173,2459753,5,2022,8,1,213,2459793,1,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"96",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231683,467,"Leaves","Increasing leaf size",2022,8,3,215,2459795,1,2022,8,15,227,2459807,4,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"97",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231683,471,"Leaves","Falling leaves",2022,8,15,227,2459807,12,2022,8,15,227,2459807,4,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"98",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231683,483,"Leaves","Leaves",2022,5,18,138,2459718,8,2022,8,22,234,2459814,-9999,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"99",16267,"Patterson",41.480042,-81.14473,387,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",230311,488,"Leaves","Leaves (forbs)",2022,4,20,110,2459690,6,2022,8,22,234,2459814,-9999,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"100",16267,"Patterson",41.480042,-81.14473,387,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",230311,500,"Flowers","Flowers or flower buds",2022,6,12,163,2459743,25,2022,8,22,234,2459814,-9999,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"101",16267,"Patterson",41.480042,-81.14473,387,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",230311,501,"Flowers","Open flowers",2022,6,24,175,2459755,2,2022,8,22,234,2459814,-9999,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"102",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231683,371,"Leaves","Breaking leaf buds",2022,5,18,138,2459718,8,2022,5,18,138,2459718,25,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"103",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231683,371,"Leaves","Breaking leaf buds",2022,6,24,175,2459755,2,2022,6,24,175,2459755,17,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"104",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231683,371,"Leaves","Breaking leaf buds",2022,8,15,227,2459807,12,2022,8,22,234,2459814,-9999,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"105",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231683,390,"Fruits","Ripe fruits",2022,7,27,208,2459788,7,2022,7,27,208,2459788,5,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"106",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231683,390,"Fruits","Ripe fruits",2022,8,19,231,2459811,4,2022,8,19,231,2459811,3,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"107",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231683,467,"Leaves","Increasing leaf size",2022,5,18,138,2459718,8,2022,6,15,166,2459746,2,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"108",16267,"Patterson",41.480042,-81.14473,387,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",230328,482,"Leaves","Initial growth (forbs)",2022,4,14,104,2459684,25,2022,4,20,110,2459690,14,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"109",16267,"Patterson",41.480042,-81.14473,387,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",230328,482,"Leaves","Initial growth (forbs)",2022,6,17,168,2459748,5,2022,6,17,168,2459748,5,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"110",16267,"Patterson",41.480042,-81.14473,387,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",230328,482,"Leaves","Initial growth (forbs)",2022,6,24,175,2459755,2,2022,7,20,201,2459781,13,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"111",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231683,516,"Fruits","Fruits",2022,7,27,208,2459788,7,2022,7,27,208,2459788,5,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"112",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231683,516,"Fruits","Fruits",2022,8,2,214,2459794,1,2022,8,2,214,2459794,1,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"113",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231683,516,"Fruits","Fruits",2022,8,19,231,2459811,4,2022,8,19,231,2459811,3,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"114",16267,"Patterson",41.480042,-81.14473,387,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",230328,500,"Flowers","Flowers or flower buds",2022,8,15,227,2459807,12,2022,8,15,227,2459807,4,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"115",16267,"Patterson",41.480042,-81.14473,387,"OH",204,"Liatris","aspera","tall blazing star","Plantae",230324,482,"Leaves","Initial growth (forbs)",2022,4,14,104,2459684,25,2022,7,20,201,2459781,13,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"116",16267,"Patterson",41.480042,-81.14473,387,"OH",204,"Liatris","aspera","tall blazing star","Plantae",230324,482,"Leaves","Initial growth (forbs)",2022,8,19,231,2459811,4,2022,8,19,231,2459811,3,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"117",16267,"Patterson",41.480042,-81.14473,387,"OH",204,"Liatris","aspera","tall blazing star","Plantae",230324,488,"Leaves","Leaves (forbs)",2022,4,14,104,2459684,25,2022,5,18,138,2459718,30,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"118",16267,"Patterson",41.480042,-81.14473,387,"OH",204,"Liatris","aspera","tall blazing star","Plantae",230324,488,"Leaves","Leaves (forbs)",2022,6,22,173,2459753,5,2022,8,22,234,2459814,-9999,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"119",16267,"Patterson",41.480042,-81.14473,387,"OH",204,"Liatris","aspera","tall blazing star","Plantae",230324,500,"Flowers","Flowers or flower buds",2022,8,2,214,2459794,13,2022,8,22,234,2459814,-9999,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"120",16267,"Patterson",41.480042,-81.14473,387,"OH",204,"Liatris","aspera","tall blazing star","Plantae",230324,501,"Flowers","Open flowers",2022,8,15,227,2459807,12,2022,8,22,234,2459814,-9999,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
"121",16267,"Patterson",41.480042,-81.14473,387,"OH",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",231683,501,"Flowers","Open flowers",2022,7,11,192,2459772,17,2022,7,11,192,2459772,5,"-9999",361.61,352.08,321.05,329.91,14.7873913043478,7.1567032967033,-6.89077777777778,3.02434782608696,26.6172826086957,16.9046153846154,2.699,14.823152173913
