"","site_id","latitude","longitude","elevation_in_meters","state","species_id","common_name","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","year","open_flower_estimate","max_flowers","near_max_threshold","is_near_max","peak"
"187",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-06-27",178,2013,53.2,56,42,1,1
"188",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-07-08",189,2013,53.2,56,42,1,1
"189",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-07-16",197,2013,0,56,42,0,0
"190",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-07-24",205,2013,0,56,42,0,0
"191",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-08-03",215,2013,0,56,42,0,0
"192",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-08-11",223,2013,0,56,42,0,0
"193",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-08-20",232,2013,0,56,42,0,0
"194",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-09-05",248,2013,0,56,42,0,0
"195",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-09-12",255,2013,0,56,42,0,0
"196",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-09-24",267,2013,0,56,42,0,0
"197",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-10-01",274,2013,0,56,42,0,0
"198",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-10-15",288,2013,0,56,42,0,0
"199",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-10-21",294,2013,0,56,42,0,0
"200",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-10-24",297,2013,0,56,42,0,0
"201",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-11-04",308,2013,0,56,42,0,0
"202",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-11-13",317,2013,0,56,42,0,0
"203",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-11-20",324,2013,0,56,42,0,0
"204",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-11-25",329,2013,0,56,42,0,0
"205",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-12-01",335,2013,0,56,42,0,0
"206",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-12-12",346,2013,0,56,42,0,0
"207",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-12-17",351,2013,0,56,42,0,0
"208",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2013-12-26",360,2013,0,56,42,0,0
"209",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-01-04",4,2013,0,56,42,0,0
"210",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-01-11",11,2013,0,56,42,0,0
"211",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-01-21",21,2013,0,56,42,0,0
"212",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-01-30",30,2013,0,56,42,0,0
"213",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-02-06",37,2013,0,56,42,0,0
"214",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-02-13",44,2013,0,56,42,0,0
"215",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-02-20",51,2013,0,56,42,0,0
"216",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-02-27",58,2013,0,56,42,0,0
"217",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-03-08",67,2013,0,56,42,0,0
"218",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-03-15",74,2013,0,56,42,0,0
"219",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-03-27",86,2013,0,56,42,0,0
"220",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-04-04",94,2013,0,56,42,0,0
"221",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-04-12",102,2013,0,56,42,0,0
"222",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-04-19",109,2013,0,56,42,0,0
"223",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-04-26",116,2013,0,56,42,0,0
"224",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-05-07",127,2013,0,56,42,0,0
"225",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-05-14",134,2013,0,56,42,0,0
"226",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-05-29",149,2013,0,56,42,0,0
"227",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-06-06",157,2013,2.8,56,42,0,0
"228",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-06-15",166,2013,34.72,56,42,0,0
"229",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-06-27",178,2013,53.2,56,42,1,1
"230",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-07-08",189,2013,53.2,56,42,1,1
"231",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-07-16",197,2013,0,56,42,0,0
"232",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-07-24",205,2013,0,56,42,0,0
"233",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-08-03",215,2013,0,56,42,0,0
"234",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-08-11",223,2013,0,56,42,0,0
"235",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-08-20",232,2013,0,56,42,0,0
"236",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-09-05",248,2013,0,56,42,0,0
"237",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-09-12",255,2013,0,56,42,0,0
"238",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-09-24",267,2013,0,56,42,0,0
"239",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-10-01",274,2013,0,56,42,0,0
"240",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-10-15",288,2013,0,56,42,0,0
"241",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-10-21",294,2013,0,56,42,0,0
"242",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-10-24",297,2013,0,56,42,0,0
"243",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-11-04",308,2013,0,56,42,0,0
"244",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-11-13",317,2013,0,56,42,0,0
"245",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-11-20",324,2013,0,56,42,0,0
"246",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-11-25",329,2013,0,56,42,0,0
"247",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-12-01",335,2013,0,56,42,0,0
"248",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-12-12",346,2013,0,56,42,0,0
"249",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-12-17",351,2013,0,56,42,0,0
"250",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2013-12-26",360,2013,0,56,42,0,0
"251",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-01-04",4,2013,0,53.2,39.9,0,0
"252",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-01-11",11,2013,0,53.2,39.9,0,0
"253",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-01-21",21,2013,0,53.2,39.9,0,0
"254",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-01-30",30,2013,0,53.2,39.9,0,0
"255",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-02-06",37,2013,0,53.2,39.9,0,0
"256",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-02-13",44,2013,0,53.2,39.9,0,0
"257",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-02-20",51,2013,0,53.2,39.9,0,0
"258",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-02-27",58,2013,0,53.2,39.9,0,0
"259",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-03-08",67,2013,0,53.2,39.9,0,0
"260",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-03-15",74,2013,0,53.2,39.9,0,0
"261",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-03-27",86,2013,0,53.2,39.9,0,0
"262",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-04-04",94,2013,0,53.2,39.9,0,0
"263",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-04-12",102,2013,0,53.2,39.9,0,0
"264",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-04-19",109,2013,0,53.2,39.9,0,0
"265",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-04-26",116,2013,0,53.2,39.9,0,0
"266",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-05-07",127,2013,0,53.2,39.9,0,0
"267",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-05-14",134,2013,0,53.2,39.9,0,0
"268",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-05-22",142,2013,0,53.2,39.9,0,0
"269",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-05-29",149,2013,0,53.2,39.9,0,0
"270",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-06-06",157,2013,0,53.2,39.9,0,0
"271",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-06-13",164,2013,0,53.2,39.9,0,0
"272",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-06-27",178,2013,8.4,53.2,39.9,0,0
"273",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-07-08",189,2013,53.2,53.2,39.9,1,1
"274",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-07-16",197,2013,53.2,53.2,39.9,1,1
"275",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-07-24",205,2013,0,53.2,39.9,0,0
"276",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-08-03",215,2013,0,53.2,39.9,0,0
"277",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-08-11",223,2013,0,53.2,39.9,0,0
"278",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-08-20",232,2013,0,53.2,39.9,0,0
"279",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-09-05",248,2013,0,53.2,39.9,0,0
"280",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-09-12",255,2013,0,53.2,39.9,0,0
"281",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-09-24",267,2013,0,53.2,39.9,0,0
"282",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-10-01",274,2013,0,53.2,39.9,0,0
"283",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-10-15",288,2013,0,53.2,39.9,0,0
"284",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-10-21",294,2013,0,53.2,39.9,0,0
"285",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-10-29",302,2013,0,53.2,39.9,0,0
"286",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-11-04",308,2013,0,53.2,39.9,0,0
"287",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-11-13",317,2013,0,53.2,39.9,0,0
"288",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-11-20",324,2013,0,53.2,39.9,0,0
"289",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-11-25",329,2013,0,53.2,39.9,0,0
"290",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-12-01",335,2013,0,53.2,39.9,0,0
"291",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-12-12",346,2013,0,53.2,39.9,0,0
"292",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2013-12-26",360,2013,0,53.2,39.9,0,0
"293",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-01-04",4,2013,0,53.2,39.9,0,0
"294",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-01-11",11,2013,0,53.2,39.9,0,0
"295",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-01-21",21,2013,0,53.2,39.9,0,0
"296",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-01-30",30,2013,0,53.2,39.9,0,0
"297",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-02-06",37,2013,0,53.2,39.9,0,0
"298",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-02-13",44,2013,0,53.2,39.9,0,0
"299",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-02-20",51,2013,0,53.2,39.9,0,0
"300",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-02-27",58,2013,0,53.2,39.9,0,0
"301",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-03-08",67,2013,0,53.2,39.9,0,0
"302",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-03-15",74,2013,0,53.2,39.9,0,0
"303",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-03-27",86,2013,0,53.2,39.9,0,0
"304",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-04-04",94,2013,0,53.2,39.9,0,0
"305",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-04-12",102,2013,0,53.2,39.9,0,0
"306",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-04-19",109,2013,0,53.2,39.9,0,0
"307",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-04-26",116,2013,0,53.2,39.9,0,0
"308",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-05-07",127,2013,0,53.2,39.9,0,0
"309",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-05-14",134,2013,0,53.2,39.9,0,0
"310",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-05-22",142,2013,0,53.2,39.9,0,0
"311",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-05-29",149,2013,0,53.2,39.9,0,0
"312",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-06-06",157,2013,0,53.2,39.9,0,0
"313",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-06-13",164,2013,0,53.2,39.9,0,0
"314",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-06-27",178,2013,8.4,53.2,39.9,0,0
"315",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-07-08",189,2013,53.2,53.2,39.9,1,1
"316",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-07-16",197,2013,53.2,53.2,39.9,1,1
"317",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-07-24",205,2013,0,53.2,39.9,0,0
"318",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-08-03",215,2013,0,53.2,39.9,0,0
"319",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-08-11",223,2013,0,53.2,39.9,0,0
"320",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-08-20",232,2013,0,53.2,39.9,0,0
"321",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-09-05",248,2013,0,53.2,39.9,0,0
"322",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-09-12",255,2013,0,53.2,39.9,0,0
"323",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-09-24",267,2013,0,53.2,39.9,0,0
"324",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-10-01",274,2013,0,53.2,39.9,0,0
"325",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-10-15",288,2013,0,53.2,39.9,0,0
"326",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-10-21",294,2013,0,53.2,39.9,0,0
"327",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-10-29",302,2013,0,53.2,39.9,0,0
"328",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-11-04",308,2013,0,53.2,39.9,0,0
"329",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-11-13",317,2013,0,53.2,39.9,0,0
"330",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-11-20",324,2013,0,53.2,39.9,0,0
"331",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-11-25",329,2013,0,53.2,39.9,0,0
"332",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-12-01",335,2013,0,53.2,39.9,0,0
"333",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-12-12",346,2013,0,53.2,39.9,0,0
"334",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,501,"Open flowers","2013-12-26",360,2013,0,53.2,39.9,0,0
"335",9621,27.972702,-97.134949,3,"TX",201,"common buttonbush",35996,500,"Flowers or flower buds","2013-02-15",46,2013,0,20.72,15.54,0,0
"336",9621,27.972702,-97.134949,3,"TX",201,"common buttonbush",35996,500,"Flowers or flower buds","2013-02-18",49,2013,0,20.72,15.54,0,0
"337",9621,27.972702,-97.134949,3,"TX",201,"common buttonbush",35996,500,"Flowers or flower buds","2013-02-21",52,2013,0,20.72,15.54,0,0
"338",9621,27.972702,-97.134949,3,"TX",201,"common buttonbush",35996,500,"Flowers or flower buds","2013-02-25",56,2013,0,20.72,15.54,0,0
"339",9621,27.972702,-97.134949,3,"TX",201,"common buttonbush",35996,500,"Flowers or flower buds","2013-03-01",60,2013,0,20.72,15.54,0,0
"340",9621,27.972702,-97.134949,3,"TX",201,"common buttonbush",35996,500,"Flowers or flower buds","2013-03-05",64,2013,0,20.72,15.54,0,0
"341",9621,27.972702,-97.134949,3,"TX",201,"common buttonbush",35996,500,"Flowers or flower buds","2013-03-08",67,2013,0,20.72,15.54,0,0
"342",9621,27.972702,-97.134949,3,"TX",201,"common buttonbush",35996,500,"Flowers or flower buds","2013-03-11",70,2013,0,20.72,15.54,0,0
"343",9621,27.972702,-97.134949,3,"TX",201,"common buttonbush",35996,500,"Flowers or flower buds","2013-03-14",73,2013,0,20.72,15.54,0,0
"344",9621,27.972702,-97.134949,3,"TX",201,"common buttonbush",35996,500,"Flowers or flower buds","2013-03-17",76,2013,0,20.72,15.54,0,0
"345",9621,27.972702,-97.134949,3,"TX",201,"common buttonbush",35996,500,"Flowers or flower buds","2013-03-22",81,2013,0,20.72,15.54,0,0
